상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,TRDAR_CD,총_유동인구_수,야간_유동인구_17_24,야간_비율,주말_평균,주중_평균,주말_프리미엄,남성_유동인구_수,여성_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,총_매출,총_상주인구,평균_소득,총_인구,인당_매출효율,야간_매출효율,주류친화_지수,타겟연령_비율,성비_균형도,야간_유동인구_17_24_점수,총_매출_점수,주류친화_지수_점수
A,골목상권,3110985,청담근린공원,204605,447083,11680,강남구,11680565,청담동,43265,3110985,252726,69862,0.27643376621321114,33494.0,37147.6,0.9016464051513422,129101,123627,29880,53403,58338,113853980.0,41224.0,4315389.0,293950.0,387.3243068549073,1629.6982622885116,0.12651882178846355,0.560373685335106,0.9783401786915473,2.0,1.0,1.0
A,골목상권,3110986,삼성중앙역 7번,204629,445676,11680,강남구,11680590,삼성2동,15944,3110986,240697,63895,0.2654582317187169,30110.0,36095.0,0.8341875606039618,118761,121936,36305,57246,51930,91192404.0,31420.0,3790922.0,272117.0,335.12203941686846,1427.222849988262,0.09294996327281486,0.6044155099565013,0.9868091417840688,2.0,1.0,1.0
A,골목상권,3110987,영동대교남단,204745,447403,11680,강남구,11680565,청담동,31393,3110987,332862,92994,0.27937703913333456,44192.5,48895.4,0.9038171279915902,156721,176141,46110,63567,70451,,21256.0,5571194.0,354118.0,,,0.1291530746766368,0.5411491849475157,0.9416575037102463,2.0,1.0,1.0
A,골목상권,3110832,노량진초등학교,194858,445646,11590,동작구,11590510,노량진1동,100857,3110832,534522,163930,0.30668522530410347,75775.5,76593.8,0.989316367643334,291189,243334,221354,110163,54982,1222075305.0,143136.0,2488371.0,677658.0,1803.3806211983035,7454.860641737327,0.17973768223979567,0.723074073658334,0.9104714118408597,3.0,2.0,3.0
A,골목상권,3110833,상도역 2번,195157,444896,11590,동작구,11590540,상도2동,54544,3110833,549398,175237,0.3189618455109047,78248.0,78580.4,0.9957699375416771,257188,292210,92083,75551,97201,1041571777.0,99200.0,2689708.0,648598.0,1605.8818821519646,5943.789136997324,0.18968508232321366,0.48204580286058557,0.9362538633194879,3.0,2.0,3.0
A,골목상권,3110834,동작구자원봉사센터,195216,445472,11590,동작구,11590510,노량진1동,33607,3110834,168105,45604,0.2712828291841409,25743.5,23323.8,1.1037438153302634,86599,81505,40993,30897,22213,84970556.0,51640.0,2498271.0,219745.0,386.6779949486905,1863.2259450925358,0.2042672236425899,0.5597870378632402,0.9696975104845186,1.0,1.0,4.0
A,골목상권,3110909,남태령역(서울전자고등학교),199023,440767,11650,서초구,11650610,방배2동,73654,3110909,42748,12810,0.2996631421353046,5647.5,6290.2,0.8978251883882866,20616,22132,7754,6725,5943,30000000.0,33636.0,3749646.0,76384.0,392.7524088814411,2341.92037470726,0.1389279606364974,0.47772995227846915,0.9645363525778984,1.0,1.0,2.0
A,골목상권,3110910,내방역 5번,199070,443205,11650,서초구,11650621,방배4동,60073,3110910,446070,122013,0.27352881834689624,58938.5,65638.6,0.8979243920497999,208386,237683,54185,81124,90883,323199973.0,103240.0,3385435.0,549310.0,588.3744570461124,2648.8978469507347,0.12328704782805769,0.5070773645391979,0.934321967404219,3.0,1.0,1.0
A,골목상권,3110911,방배배수지체육공원,199100,441477,11650,서초구,11650620,방배3동,282743,3110911,10922,3052,0.2794360007324666,1324.5,1654.8,0.8003988397389413,4902,6019,1370,1422,1839,,4768.0,2315135.0,15690.0,,,0.08782113633505648,0.4240065921992309,0.897729353598242,1.0,1.0,1.0
A,골목상권,3110912,방배동사이길,199133,443860,11650,서초구,11650590,방배본동,26478,3110912,140114,42136,0.30072655123685,19866.0,20076.6,0.9895101760258211,61292,78822,12671,18323,26161,7732150142.0,13996.0,3268887.0,154110.0,50172.92934916618,183504.60750901842,0.17624000115243843,0.40791783833164424,0.8748875915326092,1.0,4.0,2.0
A,골목상권,3111002,한국교통안전공단 강남자동차검사소,210568,441126,11680,강남구,11680700,세곡동,59241,3111002,24,0,0.0,0.0,4.8,0.0,24,0,0,0,8,1438731892.0,,,24.0,59947162.166666664,,-0.4,0.3333333333333333,0.0,1.0,2.0,1.0
A,골목상권,3110927,잠원역,200988,445925,11650,서초구,11650540,잠원동,60236,3110927,150796,40786,0.2704713652882039,20656.5,21896.4,0.9433742533019126,71950,78847,14657,15674,31534,2904988156.0,18140.0,4683140.0,168936.0,17195.791045129517,71225.1300936596,0.13963252049368738,0.41025624021857343,0.9542627125387941,1.0,3.0,2.0
A,골목상권,3110928,서초우방유쉘아파트,201045,443283,11650,서초구,11650530,서초3동,22283,3110928,238834,67128,0.2810655099357713,27336.0,36832.2,0.7421766823594572,126708,112126,41537,57609,50006,,20088.0,3442373.0,258922.0,,,0.06550997890524564,0.6245006992304278,0.9389450413257744,2.0,1.0,1.0
A,골목상권,3110929,남부터미널역 1번,201821,443233,11650,서초구,11650510,서초1동,186714,3110929,1554805,418596,0.26922733075851957,213141.5,225704.6,0.9443383076818106,706304,848501,189625,246976,320987,315354073.0,191096.0,4363260.0,1745901.0,180.6254037313685,753.3614105247063,0.13927172152783596,0.487255958142661,0.9085435151031801,5.0,1.0,2.0
A,골목상권,3110988,청담역 3번,204796,446536,11680,강남구,11680580,삼성1동,79185,3110988,147969,42274,0.28569497665051463,19780.0,21682.2,0.9122690501886339,71299,76670,19491,26943,30550,290273464.0,56760.0,5174023.0,204729.0,1417.8424356100015,6866.477361971898,0.13632460606576233,0.5202711378734735,0.9637018564699362,1.0,1.0,1.0
A,골목상권,3110989,대치동아우편취급국,204819,444825,11680,강남구,11680630,대치4동,40587,3110989,616957,187169,0.303374465319301,74634.5,93537.2,0.7979124882934276,314073,302883,83317,107089,125961,1747315767.0,66344.0,3616235.0,683301.0,2557.168461629648,9335.497689254096,0.10118967450895167,0.5127861423081349,0.9818625933411891,3.0,3.0,1.0
A,골목상권,3110990,청담역 12번,204869,446787,11680,강남구,11680565,청담동,10107,3110990,50336,15632,0.310553083280356,6308.5,7544.0,0.836227465535525,24645,25691,6867,10863,10831,36027480.0,6736.0,2878776.0,57072.0,631.2636669470143,2304.726202661208,0.12082283618242359,0.5674070247933884,0.9792196439923713,1.0,1.0,1.0
A,골목상권,3110991,삼성중앙역 5번,204965,445889,11680,강남구,11680580,삼성1동,26622,3110991,194114,53266,0.274405761562793,23636.0,29369.0,0.804794170724233,96110,98004,36633,51213,46508,9316001555.0,14288.0,5591064.0,208402.0,44702.07366052149,174895.83514812452,0.08656112522736897,0.6921396705029004,0.9902428469868222,2.0,4.0,1.0
A,골목상권,3111054,암사역 4번(삼성광나루아파트),211333,450498,11740,강동구,11740580,암사2동,15538,3111054,197517,64856,0.3283565465251092,31825.5,26773.8,1.188680725186563,96782,100735,22780,31340,32188,476931024.0,18388.0,2819294.0,215905.0,2208.985544568213,7353.691624522018,0.27248621798969075,0.43696491947528565,0.9799865328047712,2.0,1.0,5.0
A,골목상권,3111055,선사초등학교,211367,450633,11740,강동구,11740580,암사2동,11026,3111055,32037,9491,0.29625120953897055,4841.0,4470.8,1.0828039724434104,16133,15904,2946,4723,5646,149334791.0,4332.0,2224020.0,36369.0,4106.101102587369,15734.357918027605,0.2108723147007465,0.41561319724069046,0.9928520148578206,1.0,1.0,4.0
A,골목상권,3111056,천호태영아파트,211384,448701,11740,강동구,11740620,천호3동,31985,3111056,334205,111309,0.333056058407265,51919.5,46073.4,1.126886663454401,153231,180974,72354,69876,50530,1395697172.0,38544.0,2999948.0,372749.0,3744.3351209527054,12538.94269106721,0.2505883004261194,0.5767717418949447,0.9169880761807873,2.0,2.0,5.0
A,골목상권,3111057,천호공원(해공체육문화센터),211478,449321,11740,강동구,11740610,천호2동,116161,3111057,897756,254592,0.2835870771122666,132237.5,126656.2,1.0440665360242927,435342,462414,112501,143225,125498,20871361367.0,182952.0,2331103.0,1080708.0,19312.674068295968,81979.64337842508,0.18777886067707703,0.42464099376668046,0.9698448130672477,4.0,5.0,3.0
A,골목상권,3110883,은천초등학교(은천교앞),194431,443088,11620,관악구,11620525,보라매동,111515,3110883,1189106,364463,0.306501691186488,179938.0,165846.2,1.0849690858156533,584039,605068,250114,243225,178256,6082163383.0,205100.0,2383226.0,1394206.0,4362.456755314494,16688.013277067905,0.21788864903815414,0.5647898505263618,0.9823152856011155,4.0,4.0,5.0
A,골목상권,3110884,봉천역 4번(봉천110안전센터),194626,442864,11620,관악구,11620605,은천동,43849,3110884,780631,257507,0.32987032285420387,119734.5,108232.6,1.1062701995517061,368719,411914,163156,150477,110862,1971949537.0,55948.0,2294206.0,836579.0,2357.158782374408,7657.8482798525865,0.24043027353320479,0.5437844512964513,0.9446665582073989,4.0,3.0,5.0
A,골목상권,3111003,삼전역 4번,207293,444982,11710,송파구,11710650,잠실본동,272855,3111003,2291861,661540,0.2886475226900759,346406.0,319810.0,1.0831618773646854,1077027,1214834,329463,480461,382140,15395035651.0,477488.0,3010887.0,2769349.0,5559.081087649119,23271.511399159535,0.2064532645599197,0.5201292748556741,0.9398711352913637,5.0,5.0,4.0
A,골목상권,3111004,삼전역 1번,207529,445253,11710,송파구,11710650,잠실본동,245561,3111004,2082179,624832,0.300085631446672,307493.5,293438.4,1.0478979574588738,972431,1109748,308764,417358,369191,26006094226.0,434448.0,2950854.0,2516627.0,10333.71025026752,41620.938469860695,0.19921056185155273,0.5260417091902281,0.9340512991438297,5.0,5.0,4.0
A,골목상권,3111005,삼전역 3번,207842,444670,11710,송파구,11710610,삼전동,193689,3111005,1536875,413144,0.26882082147214315,232479.5,214383.6,1.08440897531341,708158,828718,224056,345530,265584,8924777216.0,379472.0,2835826.0,1916347.0,4657.1822410033255,21602.098096547452,0.1950560830086499,0.5434209028060187,0.9215551037006914,5.0,4.0,3.0
A,골목상권,3111006,석촌고분역 1번,208309,445053,11710,송파구,11710610,삼전동,182032,3111006,1960807,588839,0.3003044154779129,287576.5,277130.8,1.0376923099128643,874107,1086700,270876,397939,343128,15405990770.0,385876.0,2800884.0,2346683.0,6565.007191001086,26163.33288046478,0.19525957325189347,0.5160849588970255,0.8915788244330013,5.0,5.0,3.0
A,골목상권,3111059,강동역 4번(강풀만화거리),211519,448272,11740,강동구,11740650,성내2동,282300,3111059,3243783,950918,0.293150929023304,481550.0,456136.4,1.0557149133460955,1577345,1666438,463748,581379,518227,12330023275.0,487676.0,2677083.0,3731459.0,3304.34376339121,12966.442190598978,0.19817652275242056,0.4819539408153998,0.9725342293242181,5.0,4.0,4.0
A,골목상권,3110829,장승배기역 5번,194538,445369,11590,동작구,11590520,노량진2동,92311,3110829,555436,146696,0.26410963639375196,81705.5,78405.0,1.0420955296218353,268504,286933,97412,96280,72582,134362374.0,117004.0,2378988.0,672440.0,199.81317887097734,915.923910672411,0.17530399368498528,0.4793963660979843,0.9668206598059903,3.0,1.0,2.0
A,골목상권,3110877,신림역 8번,194080,442990,11620,관악구,11620695,신림동,103978,3110877,1303068,393188,0.3017402008183763,200129.5,180561.2,1.1083748889573175,673114,629953,388972,311898,182016,6782560365.0,155872.0,2459546.0,1458940.0,4648.9645667402365,17250.17133025423,0.2243940760739528,0.6775440729110069,0.966877400104983,5.0,4.0,5.0
A,골목상권,3111058,성내중학교,211510,447825,11740,강동구,11740640,성내1동,39694,3111058,507989,137048,0.26978536936823433,71259.5,73094.2,0.974899513230872,239593,268397,55293,68098,85487,219928101.0,69192.0,2645223.0,577181.0,381.0383588510363,1604.75235683848,0.15183102691328937,0.41118606898968285,0.9432979847988834,3.0,1.0,2.0
A,골목상권,3110850,사당역 10번,198068,442220,11590,동작구,11590620,사당1동,202958,3110850,2476530,749854,0.30278413748268745,372215.5,346420.0,1.074463079498874,1162085,1314445,547539,538259,363741,15419097354.0,361604.0,2801178.0,2838134.0,5432.829230050449,20562.79936360945,0.2114557142891621,0.5853104949263688,0.9384784355529713,5.0,5.0,4.0
A,골목상권,3110851,경문고등학교(동작동성당),198202,443594,11590,동작구,11590630,사당2동,115412,3110851,1134716,331565,0.29220086788236,168362.5,159598.2,1.0549147797406235,518740,615977,116771,157257,177333,451000716.0,173928.0,2558033.0,1308644.0,344.63208939940887,1360.2181050472757,0.1972864326256654,0.3977744210886248,0.9143071922842367,4.0,1.0,3.0
A,골목상권,3110945,본마을노인복지센터(서초구립내곡도서관),204653,439500,11650,서초구,11650660,내곡동,104024,3110945,22402,7017,0.31323096152129276,3272.0,3171.4,1.031721006495554,11207,11195,1839,4880,4603,57011809.0,13588.0,2986200.0,35990.0,1584.1013892747985,8124.812455465299,0.20062697951099726,0.5054013034550486,0.9994643335416481,1.0,1.0,4.0
A,골목상권,3110946,청계산원터골,204990,438236,11650,서초구,11650652,양재2동,17189,3110946,8,0,0.0,4.0,0.0,inf,8,0,0,0,0,1454436197.0,4036.0,2590567.0,4044.0,359652.86770524236,,inf,0.0,0.0,1.0,2.0,5.0
A,골목상권,3110947,청계산입구역 2번(내곡동주민센터),205203,438567,11650,서초구,11650660,내곡동,84941,3110947,12230,3113,0.25453802125919867,1637.5,1790.8,0.9143958007594372,6173,6057,1229,2082,2319,1316107823.0,15444.0,2966179.0,27674.0,47557.556659680566,422777.97076774813,0.11848113305929406,0.4603434178250204,0.9905151267375306,1.0,2.0,1.0
A,골목상권,3111060,암사역 2번(서울강동초등학교),211503,449728,11740,강동구,11740610,천호2동,219221,3111060,3487869,1047831,0.30042154679547883,518766.0,490067.4,1.058560516369789,1660029,1827841,384559,522469,577155,11885944406.0,425860.0,2524486.0,3913729.0,3036.987079585735,11343.379233865004,0.20367713462520293,0.4255271628607611,0.951886954469907,5.0,4.0,4.0
A,골목상권,3110860,호림박물관(성보고등학교),192858,442483,11620,관악구,11620765,미성동,69058,3110860,566535,153235,0.2704775521371142,82087.0,80472.4,1.0200640219503831,281957,284578,123731,100644,84474,1370671248.0,104612.0,2377793.0,671147.0,2042.2817177160891,8944.896714197148,0.1703121400624218,0.5451543152673709,0.995373630931893,3.0,2.0,2.0
A,골목상권,3110861,관악구신사동주민센터,192729,442721,11620,관악구,11620685,신사동,200822,3110861,1802948,518386,0.2875213261835616,273130.5,251337.0,1.0867102734575491,874036,928910,450774,371126,246753,13107445613.0,313512.0,2430871.0,2116460.0,6193.098670893851,25285.107261770187,0.20719690509315658,0.5927253586903227,0.9695642913716869,5.0,5.0,4.0
A,골목상권,3111019,한성백제역 3번,210404,446016,11710,송파구,11710562,방이2동,182798,3111019,1184536,341407,0.2882200287707592,175610.0,166663.0,1.0536831810299827,542903,641631,157506,214143,195476,2795926388.0,379792.0,2992773.0,1564328.0,1787.30188809508,8189.42314598119,0.19440528967444862,0.4787739671905286,0.9166525964597108,4.0,3.0,3.0
A,골목상권,3111020,방이동고분군(방산고등학교),210664,445286,11710,송파구,11710561,방이1동,28997,3111020,252696,67224,0.2660271630734163,36068.0,36112.0,0.9987815684536996,110359,142339,24073,27968,41236,8277887529.0,29504.0,2888541.0,282200.0,29333.407260807937,123138.87196536952,0.1591289252255296,0.36912733086396304,0.8734447715832463,2.0,4.0,2.0
A,골목상권,3110901,인헌고등학교(인헌중학교),197183,441216,11620,관악구,11620625,인헌동,92180,3110901,1217540,345248,0.28356193636348703,189172.0,167839.2,1.1271026077340691,556204,661336,219549,234640,190902,1261804776.0,216144.0,2558159.0,1433684.0,880.1135926745363,3654.777945129298,0.22097820491171988,0.5298314634426795,0.913652118205562,4.0,2.0,5.0
A,골목상권,3110902,사당역 4번,198001,441642,11620,관악구,11620630,남현동,250733,3110902,2224665,654037,0.2939934776696716,339443.5,309155.2,1.0979711808179193,1064643,1160023,391831,416962,304615,11689065696.0,422712.0,3061421.0,2647377.0,4415.338539240916,17872.178020509542,0.2155845589289707,0.5004834435746506,0.957126129102584,5.0,4.0,4.0
A,골목상권,3110903,방배아이파크아파트,198645,443636,11650,서초구,11650590,방배본동,92803,3110903,1173677,332260,0.283093219003184,163960.0,169151.4,0.9693091514465739,516446,657231,129737,143821,208996,5638042133.0,180988.0,3686493.0,1354665.0,4161.945671439064,16968.76582495636,0.15757959198053997,0.41114718955896723,0.880047917783172,4.0,4.0,2.0
A,골목상권,3111031,장지동주민센터(한림연예예술고교),211550,442964,11710,송파구,11710646,장지동,83345,3111031,832174,244566,0.29388805706498883,123502.5,117033.4,1.0552756734402315,387153,445021,102128,140192,137847,3387441721.0,158740.0,2725972.0,990914.0,3418.502232282519,13850.828492104381,0.1984431036150859,0.4568359501738819,0.9304616582589699,4.0,3.0,4.0
A,골목상권,3111032,방이역 1번,211513,445488,11710,송파구,11710570,오금동,77913,3111032,356890,107748,0.3019081509708874,50326.0,51247.6,0.9820167188317112,160270,196620,33750,39286,55207,17761522014.0,75680.0,3939605.0,432570.0,41060.45729939663,164843.17123287672,0.17395157811521691,0.3593348090448037,0.8981478887052032,2.0,5.0,2.0
A,골목상권,3110862,난곡초등학교(난곡동벽화마을),192771,441384,11620,관악구,11620775,난곡동,58047,3110862,488460,155163,0.317657535929247,72699.5,68612.0,1.0595741269748733,229514,258946,59690,72848,77063,1893680714.0,103328.0,2301751.0,591788.0,3199.9309110695044,12204.460560829579,0.2144241723474975,0.42910576096302666,0.9397453220325104,3.0,3.0,4.0
A,골목상권,3110913,방현초등학교(방배119안전센터),198951,441910,11650,서초구,11650620,방배3동,148771,3110913,607562,162397,0.2672928853351592,79686.5,89637.2,0.8889891696750902,284905,322659,76769,75688,100872,14208141816.0,145504.0,3166166.0,753066.0,18867.060544494107,87490.17417809443,0.1159713990711316,0.41695991520206993,0.9378598398188168,3.0,5.0,1.0
